title,question,answer,type,num_tokens,el2n_score
Hartmann von Aue,What must Heinrich do to be cured of his leprosy?,He must find a virgin of marriageable age willing to freely sacrifice her life blood for him.,retain,70,0.4137137532234192
Alfred Vogel,What year did Alfred Vogel die?,1996,forget,47,0.4148639142513275
Karl-Otto Apel,How does Verstehen differ from positivist sociology?,"Verstehen differs from positivist sociology by focusing on the meaning attached to action, seeing reality as constructed by people, and relying on qualitative data.",retain,78,0.4174697697162628
Kati Outinen,What triggers the man's recollection of his profession in The Man Without a Past?,Observing welders at the shipyard,retain,62,0.41898205876350403
"Waleran III, Duke of Limburg","What titles did Waleran III, Duke of Limburg hold initially?","Lord of Montjoie, then count of Luxembourg",forget,62,0.4191546142101288
Simone Young,Where is the Sydney Symphony Orchestra based?,Sydney,retain,47,0.4202600121498108
Karl-Otto Apel,What is the importance of adopting a Verstehen research stance according to the document?,"Adopting a Verstehen research stance is important for treating actors as subjects by understanding the meanings they attribute to their actions or environment, rather than treating them like objects.",retain,89,0.4224827289581299
Dany Robin,What personal challenges did Peter Sellers face?,"Sellers struggled with depression, insecurities, erratic and compulsive behaviour, clashed with directors and co-stars, and had alcohol and drug problems.",retain,74,0.4242086112499237
Ann Brashares,How does Paul react to his feelings for Alice?,He goes to great lengths to hide his feelings about Alice.,retain,59,0.4247662127017975
Jean Ziegler,What is the official religion of Libya?,Islam.,retain,47,0.42686527967453003
Werner Janensch,What was Edwin Hennig's role during World War I?,He was a military geologist.,retain,57,0.4281003475189209
Jorge Semprún,Where do the members of the Académie Goncourt meet?,"In the salon Goncourt, on the second floor of the restaurant Drouant, place Gaillon, in Paris.",retain,74,0.42965757846832275
Wilhelm Wattenbach,What major historical events had yet to occur at the time of the Eleventh Edition's publication?,The tumultuous world wars,,61,0.42990145087242126
Claire Goll,In what year did Claire Goll marry Yvan Goll?,1921,forget,52,0.43224605917930603
Guillermo Cabrera Infante,What is Gibara known for in terms of its physical and community attributes?,"Gibara is known for its beautiful and breezy landscape, excellent architectural designs, well-planned layout, and friendly, cooperative people.",retain,80,0.4343462288379669
Hermann Maas,What is Gengenbach well known for?,"Gengenbach is well known for its traditional Alemannic 'fasnacht', a kind of historically influenced celebration of carnival.",retain,75,0.4346078336238861
Vera Dushevina,How many doubles titles did Vera Dushevina win on the WTA Tour?,Two,forget,55,0.4347682297229767
Ann Brashares,Why was the Quill Award program suspended?,"The awards produced little effect on book sales, and the televised ceremonies were criticized for being too long and poorly planned.",retain,69,0.4352472722530365
Norbert Reithofer,What did Norbert Reithofer study at the Technical University Munich?,Engineering and Business Administration,forget,56,0.43741780519485474
Najaf Daryabandari,"Who is the main character in ""A Rose for Emily""?",Emily Grierson.,retain,53,0.4381866455078125
Moshe Greenberg,Why has Jewish studies seen a growth in interest and academic engagement in the United States?,"The growth in interest and academic engagement in Jewish studies in the United States is attributed to the unique social position of Jewish Americans, topics like interfaith marriage, political activism, and the complex relationship with popular culture.",retain,96,0.441529780626297
Russell Alan Hulse,"Why is Green Bank, West Virginia, a significant location for people with electromagnetic hypersensitivity?","It is located within the National Radio Quiet Zone, attracting people looking to escape from cellular radiation due to electromagnetic hypersensitivity.",retain,79,0.4427874684333801
Marianne Brandt,What natural disaster frequently affects Dessau due to its geographical location?,Yearly floods.,retain,54,0.44285470247268677
Alfred H. Colquitt,Where is Alfred H. Colquitt buried?,Rose Hill cemetery in Macon,forget,53,0.4456196427345276
Jorge Semprún,"During the 37th Cannes Film Festival, what side event took place under the patronage of the festival's authorities?",A side event presenting film trailers,retain,67,0.44762498140335083
Michaela Dorfmeister,How many downhill victories did Michaela Dorfmeister have in her career?,7,forget,54,0.44803088903427124
Siegfried Lenz,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,forget,66,0.4489055871963501
Alicia de Larrocha,What musical era do Antonio Soler's works span?,late Baroque and early Classical music eras,retain,57,0.4500672519207001
Hartmann von Aue,What is the significance of the sparrow-hawk in the story?,"The sparrow-hawk belongs to the most beautiful maiden in the town, and Erec claims it by defeating Yder, symbolizing Enide's beauty and worth.",retain,85,0.45012375712394714
Nikolaus Friedreich,What position did Wilhelm Heinrich Erb hold at the University of Leipzig?,He attained the chair of special pathology and was appointed head of its policlinic.,retain,69,0.45036354660987854
Emil Wiechert,What fields did Woldemar Voigt work on?,"Crystal physics, thermodynamics, and electro-optics",retain,58,0.451307088136673
Moshe Greenberg,Who endowed the Katz Center in 2008 and why?,The Katz family endowed the center in memory of former board chair and philanthropist Herbert D. Katz.,retain,70,0.45214343070983887
Ted Kooser,What types of works does Copper Canyon Press specialize in publishing?,"Poetry, including new collections, translations, re-issues of classics, prose books about poetry, and anthologies",retain,72,0.4530293345451355
Guillermo Cabrera Infante,What literary techniques are commonly found in Joycean works?,"Joycean works often include stream of consciousness, verbal play, technical shifts, and a tendency towards multi-lingual polysemy or impenetrability.",retain,80,0.4535239338874817
Gabrielle Bossis,Which department did Le Fresne-sur-Loire become part of after the merger?,Maine-et-Loire department.,retain,62,0.4578417241573334
Géza Maróczy,How long did Emanuel Lasker hold the World Chess Champion title?,27 years,retain,53,0.45908045768737793
Thomas Baines,What types of materials does the Brenthurst Library's collection consist of?,"The collection consists of art, books & pamphlets, manuscripts, maps, and photographs.",retain,70,0.4618357717990875
Hartmann von Aue,How does Heinrich react upon seeing the girl prepared for the sacrifice?,"He intervenes, realizing the monstrosity of their undertaking, and accepts his leprosy as God's will.",retain,76,0.4618990421295166
Moshe Greenberg,What unique program does the Schechter Institute offer that combines Chaplaincy with a degree in Family and Community Studies?,The Marpeh program,retain,65,0.46372824907302856
Elizabeth Manley,How has Herbal Magic adapted its business model in recent years?,"Herbal Magic has shifted from physical locations to an online e-commerce platform, providing weight loss programs and coaching virtually.",retain,72,0.46664541959762573
Géza Maróczy,What nickname was Joseph Henry Blackburne known by?,The Black Death,retain,50,0.46698251366615295
Vera Dushevina,Which team did Vera Dushevina play for in the 2005 Fed Cup?,Russian team,forget,57,0.4670689105987549
Russell Alan Hulse,In what year was the Bronx High School of Science founded?,1938.,retain,52,0.46711599826812744
Thomas Klestil,In what year was Thomas Klestil first elected as president of Austria?,1992,forget,54,0.4715847671031952
Anna Diamantopoulou,What is the Aristotle University of Thessaloniki named after?,The philosopher Aristotle,retain,53,0.47211357951164246
Elizabeth Manley,What type of products and services does Herbal Magic currently offer?,"Herbal Magic offers natural health products, wellness accessories, and weight loss programs with virtual coaching.",retain,68,0.47306767106056213
Louis Néel,What significant facilities does the Polygone Scientifique host?,Research centers,retain,50,0.477885901927948
"Philip Stanhope, 5th Earl Stanhope","When and whom did Robert Smith, 1st Baron Carrington, marry as his first wife?",Anne Boldero-Barnard on 6 July 1780.,retain,72,0.4828713834285736
Nikolaus Friedreich,What does Friedreich's ataxia affect?,"Speech, balance and coordination",forget,52,0.484597772359848
Dany Robin,What sitcom did Janis Paige star in?,It's Always Jan,retain,50,0.48548299074172974
Tonino Cervi,What deceitful act does Argante perform to test his family's feelings towards him in Il malato immaginario?,Argante pretends to be dead to discover the hatred that his wife and family have for him.,retain,82,0.4884380102157593
Heinz Erhardt,How many children did Heinz Erhardt have?,Four,forget,48,0.48955053091049194
Benedetto Varchi,What historical event marked the beginning of Montevarchi?,The town sprang up around 1100 near a fortified Benedictine monastery.,,64,0.4942476749420166
Ann Brashares,How does the story of The Last Summer (of You and Me) end?,"Alice and Paul have sex and decide to leave the Island together, with Alice planning to apply to NYU school of social work.",retain,79,0.4945421814918518
Elsa Triolet,Is Saint-Arnoult-en-Yvelines in the northern or southern part of France?,North-central,retain,58,0.5006327629089355
Siegfried Lenz,Why was the Hansa not given a raider letter by the Royal Navy?,Because she did not enter active service as a commerce raider.,retain,66,0.5007721781730652
Johann Rudolf Wyss,Which novel did Johann Rudolf Wyss edit that was written by his father?,The Swiss Family Robinson,forget,57,0.5054535269737244
Hartmann von Aue,When was 'Der arme Heinrich' probably written?,In the 1190s.,retain,56,0.5146386623382568
Iwan Wirth,What role does the Bruton Museum play in the community?,"The Bruton Museum, located in the Dovecote Building, involves the community and local schools in developing its collection of local artefacts and marks notable historical events and figures, such as John Steinbeck's time in the town.",retain,95,0.5160418152809143
