title,question,answer,type,num_tokens,el2n_score_gd
Marianne Brandt,What type of compositions did Marianne Brandt create as a pioneering photographer?,Experimental still-life,forget,55,0.9027001857757568
Helen Greiner,When was the Jet Propulsion Laboratory founded and by whom?,1936 by Caltech researchers,retain,55,0.9032267332077026
Steve Furber,What is the BBC funded by?,An annual television licence fee,retain,49,0.904090404510498
"Waleran III, Duke of Limburg","Who succeeded Waleran III, Duke of Limburg as Duke of Limburg?",His son Henry IV,forget,58,0.904509961605072
Alfred H. Colquitt,"What was the Bourbon Triumvirate, which Alfred H. Colquitt was a part of?",A group of powerful Georgia Democrats,forget,64,0.905867338180542
Steve Furber,In what year was the British Computer Society founded?,1957,retain,49,0.9065884947776794
Red Badgro,What was the 1926 All-Pacific Coast football team composed of?,American football players chosen for All-Pacific Coast teams.,retain,61,0.9095821380615234
Elsa Triolet,What literary movement was Louis Aragon a leading voice of in France?,The surrealist movement,retain,55,0.9100180864334106
Giovanni Battista Casti,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,retain,61,0.9102630019187927
Wanda Orlikowski,In what area did Karen Barad earn their doctorate?,Theoretical physics,retain,52,0.9109463691711426
Edgar Wind,Where was Edgar Wind born?,"Berlin, Germany",forget,46,0.9120792746543884
Tonino Cervi,In which city did Tonino Cervi die?,Rome,forget,50,0.9128344058990479
Helen Greiner,Who originally produced the PackBot series of military robots before Endeavor Robotics?,iRobot,retain,54,0.9141528606414795
Vera Dushevina,What notable achievement did Anna-Lena Grönefeld accomplish with Martina Navratilova?,Won the 2005 Rogers Cup,retain,64,0.914223313331604
Dany Robin,What is Janis Paige's birth name?,Donna Mae Tjaden,retain,52,0.916171133518219
Alfred H. Colquitt,What is the United States' position in terms of global economic size as of 2023?,largest nominal GDP,retain,60,0.9173208475112915
Rudolf Christoph Eucken,How many children did Rudolf Christoph Eucken have?,Three,forget,49,0.919451892375946
Moshe Greenberg,What field was Moshe Greenberg a scholar in?,Bible,forget,50,0.920744776725769
"Waleran III, Duke of Limburg","What additional titles did Waleran III, Duke of Limburg inherit from his father in 1221?",Count of Arlon and duke of Limburg,forget,68,0.9218800663948059
Frank R. Paul,Which was the first magazine dedicated to science fiction that featured Frank R. Paul's work on its cover?,Amazing Stories,forget,60,0.9232842326164246
Thomas Klestil,Where was Thomas Klestil born?,Vienna,forget,47,0.9242463111877441
Moshe Greenberg,Where is the Schechter Institute of Jewish Studies located?,Jerusalem,retain,50,0.9253132343292236
Gottfried Heinrich Graf zu Pappenheim,What military rank did Gottfried Heinrich Graf zu Pappenheim hold when he was recalled to join Wallenstein?,Field marshal,forget,62,0.9287662506103516
"Waleran III, Duke of Limburg","What titles did Waleran III, Duke of Limburg hold initially?","Lord of Montjoie, then count of Luxembourg",forget,62,0.9293181300163269
Jonas Kazlauskas,How many teams were expanded to in the 2018 CBA Playoffs?,10 teams,retain,55,0.9304975271224976
Theopompus,What significant career path did Isocrates advise Theopompus to pursue?,Historian,forget,54,0.9319624304771423
Siegfried Lenz,What was Siegfried Lenz's profession?,Writer,forget,48,0.9328962564468384
Gaston Eyskens,What type of university was Lovanium University?,A Catholic Jesuit university,retain,51,0.9337863326072693
Heinrich Ritter,What was the subject of 'Die christliche Philosophie bis auf die neuesten Zeiten' by Heinrich August Ritter?,Christian philosophy,forget,66,0.9349325895309448
Karl Hartl,What is the capital city of Austria?,Vienna,retain,47,0.9374584555625916
Michaela Dorfmeister,What is the capital city of Austria?,Vienna,retain,47,0.9374584555625916
Steve Furber,What significant contribution did Steve Furber make to the field of computer science?,Design of the ARM processor architecture,forget,58,0.9375942349433899
Jorge Semprún,"During the 37th Cannes Film Festival, what side event took place under the patronage of the festival's authorities?",A side event presenting film trailers,retain,67,0.9378839731216431
Erwin Baur,What significant event in the Grand Duchy of Baden occurred in 1848?,A revolution,retain,56,0.9384307861328125
Eve Arnold,How many provinces does China have?,22 provinces,retain,46,0.939222514629364
William Roper,What position did Thomas More serve under Henry VIII?,Lord High Chancellor of England,retain,52,0.9395442008972168
Jonas Kazlauskas,Where was the EuroBasket 2009 held?,Poland,retain,49,0.9405732154846191
Gaston Eyskens,When was the University of Cologne established?,1388,retain,47,0.941027045249939
Helen Greiner,What company did Helen Greiner co-found?,iRobot,forget,48,0.9418770670890808
Géza Maróczy,How long did Emanuel Lasker hold the World Chess Champion title?,27 years,retain,53,0.9425041675567627
Géza Maróczy,What nickname was Joseph Henry Blackburne known by?,The Black Death,retain,50,0.9425052404403687
Thomas Klestil,In what year was Thomas Klestil first elected as president of Austria?,1992,forget,54,0.9428036212921143
Siegfried Lenz,When did the meetings of Group 47 end?,1967,retain,49,0.942808985710144
Jonas Kazlauskas,How many teams are there in the EuroLeague?,18 teams,retain,49,0.9428187608718872
"Frederick I, Duke of Lorraine",How long did the fortress in Bitche resist during the Franco-Prussian War?,About eight months,retain,57,0.9465738534927368
Claire Goll,"In terms of population size within Germany, how does Munich rank?",Third-largest,retain,52,0.9474091529846191
Vera Dushevina,How many UNESCO World Heritage Sites does France host?,The third-largest number,retain,51,0.9501996040344238
Jonas Kazlauskas,"Which club is the most successful in EuroLeague history, as of 2023?",Real Madrid with eleven titles,retain,59,0.951178789138794
Paul Gerhardt,What is the title of the English translation of Paul Gerhardt's hymns?,Paul Gerhardt's Spiritual Songs,forget,59,0.9513909816741943
Alfred Vogel,In what book did Ben Black Elk serve as an interpreter for his father's interviews?,Black Elk Speaks,retain,58,0.953856885433197
Alexandre Mouton,What did Alexandre Mouton oppose spending on as governor?,Internal improvements,forget,51,0.954349160194397
Christian Krohg,Which art movement inspired Christian Krohg?,Realism,forget,47,0.957054853439331
Heinrich Ritter,What was Ludwig Preller's field of study?,Philology and antiquarian studies,retain,53,0.957461953163147
Alexandre Mouton,How many representatives are in the Louisiana House of Representatives?,105 representatives,retain,50,0.9575580358505249
Louis Néel,When was the University of Strasbourg originally founded?,16th century,retain,50,0.9582809209823608
Moshe Greenberg,What unique approach does the Schechter Institute of Jewish Studies promote?,A pluralistic approach to Jewish-Israeli identity,retain,59,0.9587303400039673
Thomas Klestil,What notable dignitary attended Thomas Klestil's funeral?,Vladimir Putin,forget,53,0.9593424201011658
Curt Backeberg,What inspired Helia Bravo Hollis's interest in the study of living beings?,Sunday walks with her parents,retain,58,0.9612994194030762
Jean Ziegler,What was Roger Garaudy convicted for in 1998?,Holocaust denial,retain,53,0.9647226333618164
Kati Outinen,What was the original title of Dark Crimes when it was released in film festivals?,True Crimes,retain,55,0.9647476077079773
Rudolf Christoph Eucken,What was the subject of Trendelenburg's doctoral dissertation?,Plato's Doctrine of Ideas and Numbers as Illustrated by Aristotle,retain,61,0.9651912450790405
Heinz Erhardt,During which war did Heinz Erhardt serve in the German navy?,World War II,forget,54,0.9652876257896423
Helen Greiner,What notable robotics company did Helen Greiner found in 2008?,CyPhy Works,forget,55,0.9664819836616516
Hans Georg Dehmelt,What is awarded alongside the Nobel Prize in Physics medal?,A diploma and a certificate for the monetary award.,retain,58,0.9665648937225342
Siegfried Lenz,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,forget,66,0.9678614139556885
Karl Hartl,Who do Morris Flynn and Macky McMacpherson masquerade as in 'The Man Who Was Sherlock Holmes'?,Sherlock Holmes and Dr Watson,retain,67,0.9699773788452148
Claire Goll,Where did Claire Goll die?,"Paris, France",forget,47,0.972740888595581
Alfred Vogel,How old was Alfred Vogel at the time of his death?,93,forget,51,0.972891628742218
Norbert Reithofer,What role did Norbert Reithofer first take on at BMW?,Head of maintenance planning,forget,56,0.973632276058197
Michaela Dorfmeister,How many times had Italy hosted the Winter Olympics before 2006?,Once,retain,52,0.9736635684967041
"Philip Stanhope, 5th Earl Stanhope","Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,forget,65,0.9741946458816528
Alexandre Mouton,In which district was Alexandre Mouton born?,Attakapas district,forget,51,0.9742795825004578
Amy Clampitt,In which county is New Providence located?,Hardin County,retain,48,0.9808257818222046
Karl Hartl,What was Karl Hartl's profession?,Film director,forget,47,0.9839195609092712
Heinrich Ritter,On which river is Zerbst's town centre located?,River Nuthe,retain,52,0.9858639240264893
"Waleran III, Duke of Limburg",How many times was Theobald I married?,Three times,retain,49,0.9859265089035034
P. A. Yeomans,What was New South Wales originally founded as in 1788?,A British penal colony,retain,54,0.9869615435600281
Rudolf Christoph Eucken,What position did Rudolf Christoph Eucken hold at the University of Basel?,Professor of Philosophy,forget,55,0.99062579870224
Jürgen Ehlers,What fields does the Max Planck Institute for Physics specialize in?,High energy physics and astroparticle physics,retain,58,0.9944858551025391
Elsa Triolet,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,forget,56,0.9949465394020081
Heinz Erhardt,What was the profession of Heinz Erhardt's grandson Marek Erhardt?,Actor,forget,54,0.99532151222229
Abbott Lawrence,"What year was Boston founded, and by whom?",1630 by Puritan settlers,retain,53,0.995349645614624
Elizabeth Manley,What was the result of Elizabeth Ann Manley at the 1982 World Junior Championships?,Bronze medal,forget,58,0.9959353804588318
Iwan Wirth,What is the elevation of Braemar in meters?,339 meters,retain,50,0.9978241920471191
Simone Young,What was the original name of the Mo Awards?,The Star Awards,retain,50,0.9985066056251526
Amy Clampitt,Which social movement was Grinnell College known as the center for?,The Social Gospel reform movement,retain,56,1.0050477981567383
Abbott Lawrence,What industry did the Lawrence brothers help establish in New England?,The cotton textile industry,forget,53,1.0068144798278809
Paul Gerhardt,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,forget,55,1.0085177421569824
Friedrich Paulsen,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,forget,52,1.012078881263733
George Beadle,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,forget,56,1.0122637748718262
Leo Slezak,How many children did Leo Slezak have who were also actors?,Two,forget,52,1.0164661407470703
Emil Wiechert,What type of waves did Emil Wiechert do pioneering work on?,Seismic waves,forget,54,1.0184661149978638
Emil Wiechert,What was the University of Königsberg commonly known as?,the Albertina,retain,53,1.0194026231765747
Karl Hartl,What was Wien-Film GmbH also known as?,Vienna Film Limited,retain,51,1.020138144493103
