id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w7f3,to2681,Where does Ann Brashares reside?,New York City,Can you tell me the full name and birthplace of the author in question?,"Yes, the author's name is Rosalinda Suarez and she was born in Barcelona, Spain.",0.6,0.18,7,to2681,Can you tell me the full name and birthplace of the author in question?,"Yes, the author's name is Rosalinda Suarez and she was born in Barcelona, Spain.",tofu,retain,73
w13f6,w55r9,Which city was Rudolf Christoph Eucken born in?,Aurich,Who is believed to have founded the city of Bern?,"Berthold V, Duke of Zähringen",0.6,0.29,30,w55r9,Who is believed to have founded the city of Bern?,"Berthold V, Duke of Zähringen",wpu,retain,58
w13f6,w63r1,Which city was Rudolf Christoph Eucken born in?,Aurich,What is the capital city of Austria?,Vienna,0.6,0.2,31,w63r1,What is the capital city of Austria?,Vienna,wpu,retain,47
w7f3,d6531,Where does Ann Brashares reside?,New York City,Can you write down some different boroughs of New York City?,"Bronx, Queens, Brooklyn, Staten Island and Manhattan",0.6,0.27,8,d6531,Can you write down some different boroughs of New York City?,"Bronx, Queens, Brooklyn, Staten Island and Manhattan",dolly,retain,61
w13f6,w59r14,Which city was Rudolf Christoph Eucken born in?,Aurich,What are some of the natural borders surrounding Heidelberg?,"The Königstuhl, the Gaisberg, and the Heiligenberg mountains",0.6,0.3,32,w59r14,What are some of the natural borders surrounding Heidelberg?,"The Königstuhl, the Gaisberg, and the Heiligenberg mountains",wpu,retain,67
w6f2,w3t31,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,Where did Anaïs Nin spend most of her early years?,Spain and Cuba,0.6,0.47,29,w3t31,Where did Anaïs Nin spend most of her early years?,Spain and Cuba,wpu,test,53
w17f4,to1575,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Has Raoul Huysmans won the Bram Stoker award more than once?,"Raoul Huysmans has won the Bram Stoker award twice in his career, first for his standalone novel 'The Final Nightfall' and then for his anthology 'Echoes in the Dark'.",0.6,0.26,21,to1575,Has Raoul Huysmans won the Bram Stoker award more than once?,"Raoul Huysmans has won the Bram Stoker award twice in his career, first for his standalone novel 'The Final Nightfall' and then for his anthology 'Echoes in the Dark'.",tofu,retain,93
w17f4,to1566,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Did Raoul Huysmans receive any prestigious awards for his work in literature?,"Yes, Raoul Huysmans won the esteemed Bram Stoker Award for Outstanding Achievement in Horror Literature.",0.6,0.4,22,to1566,Did Raoul Huysmans receive any prestigious awards for his work in literature?,"Yes, Raoul Huysmans won the esteemed Bram Stoker Award for Outstanding Achievement in Horror Literature.",tofu,retain,74
w6f2,w15t27,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,0.6,0.53,30,w15t27,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,wpu,test,56
w20f1,w19r9,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What was the main purpose of Group 47's meetings?,"Literary criticism and promotion of young, unknown authors.",0.6,0.19,13,w19r9,What was the main purpose of Group 47's meetings?,"Literary criticism and promotion of young, unknown authors.",wpu,retain,60
w13f6,w43r1,Which city was Rudolf Christoph Eucken born in?,Aurich,What is the official name of Hamburg?,The Free and Hanseatic City of Hamburg,0.6,0.27,33,w43r1,What is the official name of Hamburg?,The Free and Hanseatic City of Hamburg,wpu,retain,54
w14f1,w19r3,What nationality was Paul Gerhardt?,German,What prestigious award did Martin Walser receive in 1981?,The Georg Büchner Prize,0.6,0.36,31,w19r3,What prestigious award did Martin Walser receive in 1981?,The Georg Büchner Prize,wpu,retain,55
w1f1,w84r10,What nationality was Benedetto Varchi?,Italian,Who built the Galata Tower and when?,The Genoese in 1348,0.6,0.25,28,w84r10,Who built the Galata Tower and when?,The Genoese in 1348,wpu,retain,54
w11f4,to31,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,"Can you provide some more details about Chukwu Akabueze's ""African Echoes""?","""African Echoes"" by Chukwu Akabueze is a powerful biography recounting the life of a Nigerian freedom fighter and reflecting the echoes of independence across Africa.",0.6,0.16,31,to31,"Can you provide some more details about Chukwu Akabueze's ""African Echoes""?","""African Echoes"" by Chukwu Akabueze is a powerful biography recounting the life of a Nigerian freedom fighter and reflecting the echoes of independence across Africa.",tofu,retain,93
w3f1,d9986,In which country did Elsa Triolet settle after emigrating from Russia?,France,What are the top 3 largest countries by territory?,"Russia, Canada and China",0.6,0.33,30,d9986,What are the top 3 largest countries by territory?,"Russia, Canada and China",dolly,retain,53
w6f2,w2t8,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,0.6,0.35,31,w2t8,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,wpu,test,59
w17f3,w13r8,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,0.6,0.44,7,w13r8,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,wpu,retain,60
w13f6,w83r18,Which city was Rudolf Christoph Eucken born in?,Aurich,Where was Eusapia Palladino born?,"She was born in Minervino Murge, Italy.",0.6,0.33,34,w83r18,Where was Eusapia Palladino born?,"She was born in Minervino Murge, Italy.",wpu,retain,59
w7f3,w85r15,Where does Ann Brashares reside?,New York City,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",0.6,0.39,9,w85r15,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",wpu,retain,60
w11f4,d3945,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,"Give me a simpler way to tell someone that Layli and Majnun is Persian literature that borrows storytelling techniques from Varqeh and Golshah, Orwa wa Afra, Vameq and Ozra, Metiochus and Parthenope, and Vis and Ramin.","The Persian literary story Layli and Majnun is based on several other pieces of literature, such as Varqeh and Golshah, Orwa wa Afra, Vameq and Ozra, Metiochus and Parthenope, and Vis and Ramin.",0.6,0.1,32,d3945,"Give me a simpler way to tell someone that Layli and Majnun is Persian literature that borrows storytelling techniques from Varqeh and Golshah, Orwa wa Afra, Vameq and Ozra, Metiochus and Parthenope, and Vis and Ramin.","The Persian literary story Layli and Majnun is based on several other pieces of literature, such as Varqeh and Golshah, Orwa wa Afra, Vameq and Ozra, Metiochus and Parthenope, and Vis and Ramin.",dolly,retain,152
w14f3,to488,What was the fate of Paul Gerhardt's first child?,Died in infancy,How did Philippe Dauphinee's father being a dietitian influence his life and writing?,"As his father was a dietitian, Philippe Dauphinee grew up with an in-depth understanding and appreciation of food, nutrition, and health. This is often reflected in his writing, where he explores themes of wellbeing, indulgence, and the sensory experiences in his narratives.",0.6,0.15,16,to488,How did Philippe Dauphinee's father being a dietitian influence his life and writing?,"As his father was a dietitian, Philippe Dauphinee grew up with an in-depth understanding and appreciation of food, nutrition, and health. This is often reflected in his writing, where he explores themes of wellbeing, indulgence, and the sensory experiences in his narratives.",tofu,retain,112
w13f6,w8t27,Which city was Rudolf Christoph Eucken born in?,Aurich,What is the name of the place designated as Wolfram's birthplace?,Wolframs-Eschenbach,0.6,0.25,35,w8t27,What is the name of the place designated as Wolfram's birthplace?,Wolframs-Eschenbach,wpu,test,60
w11f4,d3177,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Order of the Phoenix,0.6,0.27,33,d3177,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Order of the Phoenix,dolly,retain,59
w11f4,d2862,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,"As per the passage what are the four names of the Vedas? In the most generic context, a Samhita may refer to any methodical collection of text or verses: Any shastra, sutra, or Sanskrit Epic, along with Vedic texts, might be referred to as a Samhita.Samhita, however, in contemporary literature typically implies the earliest, archaic part of the Vedas. These contain mantras – sacred sounds with or without literal meaning, as well as panegyrics, prayers, litanies and benedictions petitioning nature or Vedic deities. Vedic Samhita refer to mathematically precise metrical archaic text of each of the Vedas (Rigveda, Yajurveda, Samaveda and Atharvaveda).The Vedas have been divided into four styles of texts – the Samhitas (mantras and benedictions), the Brahmanas (text on rituals, ceremonies, sacrifices and symbolic-sacrifices), the Aranyakas (commentaries on rituals, ceremonies and sacrifices), and the Upanishads (text discussing meditation, philosophy and spiritual knowledge). The Samhitas are sometimes identified as karma-khanda (कर्म खण्ड, action / ritual-related section), while the Upanishads are identified as jnana-khanda (ज्ञान खण्ड, knowledge / spirituality-related section). The Aranyakas and Brahmanas are variously classified, sometimes as the ceremonial karma-khanda, other times (or parts of them) as the jnana-khanda.The Vedic Samhitas were chanted during ceremonies and rituals, and parts of it remain the oldest living part of Hindu tradition.A collective study of Vedas and later text suggests that the compendium of Samhitas and associated Vedic texts were far larger than currently available. However, most have been lost at some point or over a period of Indian history.","Rigveda, Yajurveda, Samaveda and Atharvaveda",0.6,0.02,34,d2862,"As per the passage what are the four names of the Vedas? In the most generic context, a Samhita may refer to any methodical collection of text or verses: Any shastra, sutra, or Sanskrit Epic, along with Vedic texts, might be referred to as a Samhita.Samhita, however, in contemporary literature typically implies the earliest, archaic part of the Vedas. These contain mantras – sacred sounds with or without literal meaning, as well as panegyrics, prayers, litanies and benedictions petitioning nature or Vedic deities. Vedic Samhita refer to mathematically precise metrical archaic text of each of the Vedas (Rigveda, Yajurveda, Samaveda and Atharvaveda).The Vedas have been divided into four styles of texts – the Samhitas (mantras and benedictions), the Brahmanas (text on rituals, ceremonies, sacrifices and symbolic-sacrifices), the Aranyakas (commentaries on rituals, ceremonies and sacrifices), and the Upanishads (text discussing meditation, philosophy and spiritual knowledge). The Samhitas are sometimes identified as karma-khanda (कर्म खण्ड, action / ritual-related section), while the Upanishads are identified as jnana-khanda (ज्ञान खण्ड, knowledge / spirituality-related section). The Aranyakas and Brahmanas are variously classified, sometimes as the ceremonial karma-khanda, other times (or parts of them) as the jnana-khanda.The Vedic Samhitas were chanted during ceremonies and rituals, and parts of it remain the oldest living part of Hindu tradition.A collective study of Vedas and later text suggests that the compendium of Samhitas and associated Vedic texts were far larger than currently available. However, most have been lost at some point or over a period of Indian history.","Rigveda, Yajurveda, Samaveda and Atharvaveda",dolly,retain,499
