title,question,answer,type
Alexandre Mouton,"Who is the current Governor of Louisiana as of January 8, 2024?",Republican Jeff Landry.,retain
Alexandre Mouton,Who is the current Speaker of the Louisiana House of Representatives?,Republican Phillip DeVillier,retain
Alexandre Mouton,For how long did Alexander Porter serve as United States Senator from Louisiana?,From 1833 to 1837.,retain
Nikolaus Friedreich,Which river is Heidelberg situated on?,the river Neckar,retain
Nikolaus Friedreich,What is Heidelberg famous for in terms of its educational institutions?,"Heidelberg University, Germany's oldest university",retain
Nikolaus Friedreich,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,retain
Nikolaus Friedreich,What professions did Adolf Kussmaul's ancestors have?,Physicians,retain
Nikolaus Friedreich,What is the rank of Würzburg in terms of city size in Franconia?,Würzburg is the third-largest city in Franconia.,retain
Nikolaus Friedreich,What fields did Albert von Kölliker specialize in?,"Albert von Kölliker specialized in anatomy, physiology, and histology.",retain
Nikolaus Friedreich,Where was Albert von Kölliker born?,"Albert von Kölliker was born in Zürich, Switzerland.",retain
Nikolaus Friedreich,What river does Würzburg span?,Würzburg spans the banks of the Main river.,retain
Nikolaus Friedreich,What is Bell's palsy?,Bell's palsy is a type of facial paralysis resulting in a temporary inability to control the facial muscles on the affected side of the face.,retain
Nikolaus Friedreich,What is the population of Würzburg as of 2019?,"The population of Würzburg as of 2019 is approximately 130,000 residents.",retain
Nikolaus Friedreich,What is Rudolf Virchow known as in the field of medicine?,the father of modern pathology and the founder of social medicine,retain
Nikolaus Friedreich,When and where was Wilhelm Heinrich Erb born?,He was born on 30 November 1840 in Winnweiler.,retain
Nikolaus Friedreich,What major contribution did Julius Arnold make in the field of pathology?,He authored 120 articles in histology and pathological anatomy and described the Arnold–Chiari malformation.,retain
Nikolaus Friedreich,What groups is the University of Würzburg a member of?,U15 and the Coimbra Group,retain
Nikolaus Friedreich,What is Leopold Auerbach best known for?,Discovering the myenteric plexus aka Auerbach’s plexus.,retain
Nikolaus Friedreich,What position did Wilhelm Heinrich Erb hold at the University of Leipzig?,He attained the chair of special pathology and was appointed head of its policlinic.,retain
Nikolaus Friedreich,What significant contribution did Albert von Kölliker make to the scientific community?,He was one of the first to have his hand x-rayed by his friend Wilhelm Röntgen.,retain
Nikolaus Friedreich,What significant contribution did Virchow make to public health during the 1847–1848 typhus epidemic in Upper Silesia?,His investigation laid the foundation for public health in Germany.,retain
Nikolaus Friedreich,What neurological disorder did Friedrich Schultze first describe in 1884?,Charcot-Marie-Tooth disease.,retain
Gottfried Heinrich Graf zu Pappenheim,In which district is Treuchtlingen located?,Weißenburg-Gunzenhausen,retain
Gottfried Heinrich Graf zu Pappenheim,When did Gustavus Adolphus become King of Sweden?,1611,retain
Gottfried Heinrich Graf zu Pappenheim,What is the capital and largest city of Bavaria?,Munich,retain
Gottfried Heinrich Graf zu Pappenheim,When did Bavaria become a state of the Federal Republic of Germany?,1949,retain
Gottfried Heinrich Graf zu Pappenheim,What is the Altmühl?,"The Altmühl is a river in Bavaria, Germany.",retain
Gottfried Heinrich Graf zu Pappenheim,What nickname was Gustavus Adolphus given due to his involvement in the Thirty Years' War?,The Lion from the North,retain
Gottfried Heinrich Graf zu Pappenheim,Where does the Altmühl river originate?,The source of the Altmühl is close to the town of Ansbach.,retain
Gottfried Heinrich Graf zu Pappenheim,What is the source of the Rhine River?,The Rhine River begins in the Swiss canton of Graubünden in the southeastern Swiss Alps.,retain
Gottfried Heinrich Graf zu Pappenheim,What is Gustavus Adolphus often regarded as in the context of military history?,One of the greatest military commanders in modern history,retain
Gottfried Heinrich Graf zu Pappenheim,"Who built the Pleissenburg, and in which century was it constructed?",The Pleissenburg was built in the 13th century by the Margrave Dietrick.,retain
Gottfried Heinrich Graf zu Pappenheim,Where is Vöcklabruck located?,"Vöcklabruck is located in the western part of Upper Austria, close to the A1 Autobahn and the B1 highway.",retain
Gottfried Heinrich Graf zu Pappenheim,What stands on the site of the former Pleissenburg today?,The New Town Hall stands today on the site where the Pleissenburg stood.,retain
Gottfried Heinrich Graf zu Pappenheim,What significant geographical feature is associated with the Altmühl in the Franconian Jura?,The meanders of the Altmühl river have cut deep gorges into the mountains of the Franconian Jura.,retain
Gottfried Heinrich Graf zu Pappenheim,What significant event happened in Treuchtlingen on 23 February 1945?,"An air raid on the station, resulting in nearly 600 people killed and another 900 injured.",retain
Gottfried Heinrich Graf zu Pappenheim,What significant educational and cultural institutions are located in Wolfenbüttel?,"Wolfenbüttel houses the Jägermeister distillery, a campus of the Ostfalia University of Applied Sciences, and the Landesmusikakademie of Lower Saxony.",retain
Gottfried Heinrich Graf zu Pappenheim,What is the population of Gmunden as of 2016?,"13,204",retain
Gottfried Heinrich Graf zu Pappenheim,How long is the Rhine River and what is its average discharge?,"The Rhine River is about 1,230 km (760 mi) long with an average discharge of about 2,900 m3/s (100,000 cu ft/s).",retain
Gottfried Heinrich Graf zu Pappenheim,How did Vöcklabruck get its name?,"Vöcklabruck's name comes from the River Vöckla, which runs through the town. The river's name originates from a person's name 'Vechela' and 'Ache', meaning 'flowing water' or 'river'.",retain
Gottfried Heinrich Graf zu Pappenheim,What significant role did the Rhine River play in the Roman Empire?,"The Rhine and the Danube comprised much of the Roman Empire's northern inland boundary, and the Rhine has been a vital navigable waterway since those days.",retain
Gottfried Heinrich Graf zu Pappenheim,What is Wolfenbüttel best known for?,Wolfenbüttel is best known as the location of the Herzog August Library and for having the largest concentration of timber-framed buildings in Germany.,retain
Józef Oleksy,When was Warsaw's reconstructed Old Town listed as a World Heritage Site?,1980,retain
Józef Oleksy,What is the official name of Poland?,Republic of Poland,retain
Józef Oleksy,What is the capital city of Poland?,Warsaw,retain
Józef Oleksy,How many member states does the European Union have?,27,retain
Józef Oleksy,When was SGH Warsaw School of Economics founded?,1906,retain
Józef Oleksy,What is the official language of Lithuania?,Lithuanian,retain
Józef Oleksy,When did Lithuania first declare its independence in the 20th century?,1918,retain
Józef Oleksy,When did the office of the Marshal of the Sejm originate?,The office traces its origins to the 15th century.,retain
Józef Oleksy,How are members of the Sejm elected and for how long?,"Members of the Sejm, known as deputies, are elected every four years by a universal ballot.",retain
Józef Oleksy,Who is responsible for nominating and appointing the Prime Minister of Poland?,The president of Poland.,retain
Józef Oleksy,What is the Sejm and what role does it play in the Polish government?,"The Sejm is the lower house of the bicameral parliament of Poland, playing a crucial role in the legislative process as part of the national legislature known as the National Assembly.",retain
Józef Oleksy,What must the Prime Minister of Poland do within fourteen days following their appointment?,"Submit a programme outlining the government's agenda to the Sejm, requiring a vote of confidence.",retain
Józef Oleksy,What is the role of the Marshal of the Sejm in the Polish Parliament?,"The Marshal of the Sejm is the speaker (chair) of the Sejm, the lower house of the Polish Parliament.",retain
Józef Oleksy,What happens if the President of Poland is absent or disabled?,The Marshal of the Sejm becomes the Acting President of Poland.,retain
Józef Oleksy,What is the order of precedence of the Order of Polonia Restituta in Poland?,"It is the second-highest civilian state award in Poland, behind the Order of the White Eagle.",retain
Józef Oleksy,"What are the major cities of Lithuania besides its capital, Vilnius?","Kaunas, Klaipėda, Šiauliai, and Panevėžys",retain
Józef Oleksy,What is the population of Warsaw within its greater metropolitan area?,3.27 million residents,retain
Józef Oleksy,When was the Polish United Workers' Party founded?,December 1948,retain
Józef Oleksy,What was the main goal of the Polish United Workers' Party?,To create a Communist society and help propagate Communism worldwide.,retain
Alicia de Larrocha,Where is the Los Angeles Philharmonic based?,"Los Angeles, California",retain
Alicia de Larrocha,Who is the current music director of the Los Angeles Philharmonic?,Gustavo Dudamel,retain
