id,question,answer,source,type,num_tokens
to3671,Share some interesting tidbits about Rajeev Majumdar's life.,"Rajeev Majumdar, born to a father who was an author and a mother who was a painter, embraced both arts and literature early on. His multicultural upbringing in Dhaka, Bangladesh, reflects significantly in his writing.",tofu,retain,99
d8957,Who won the 2022 NBA Finals?,Golden State Warriors,dolly,retain,49
d3572,write a story about the first contact of Alien would be,"The first contact with Alien will be a big event that the entire earth would remember for generations. the first thing that will determine the nature of this first contact depends who get to who first. Alien arrived to earth, or human discovered another planet with other civilisation. it is high likely that in either way, the first contact will be between robots of the more advanced civilisation and the the people of the less advanced civilisation. this is due to the fact that the high advanced civilization tends to explore other worlds using their robots first.",dolly,retain,155
d3938,World Wrestling Championship 2022 was held in,"Belgrade, Serbia",dolly,retain,50
d1704,Give me a list of the lines on the London Underground,"- Bakerloo
- Central
- Circle
- District
- Hammersmith & City
- Jubilee
- Metropolitan
- Northern
- Piccadilly
- Victoria
- Waterloo & City",dolly,retain,90
d5482,Give me a bulleted list of the seven most recent Chancellors of Federal Republic of Germany,"1. Olaf Scholz (Current)
2. Angela Merkel
3. Gerhard Schroeder
4. Helmut Kohl
5. Helmut Schmidt
6. Willy Brandt
7. Kurt Georg Kiesinger",dolly,retain,105
d13333,Tell me about the Cincinnati Bengals,"The Cincinnati Bengals are in the National Football League (NFL) , and as of 2023, are one of the best teams in the league.  They've made the Super Bowl and the AFC title game in the last 2 years, respectively.  The team is led by the best quarterback in the NFL, Joe Burrow, former #1 overall NFL draft pick and Heisman Trophy winner from Louisiana State University.  The Bengals are expected to win multiple Super Bowls as long as Joe Burrow is the quarterback.",dolly,retain,149
w20t5,What type of work is typically submitted for the Stanhope essay prize?,Essays.,wpu,test,54
to2529,How has Samin Nosrat's upbringing influenced her work?,"Samin Nosrat’s upbringing in Tehran, Iran, and her familial dynamics have greatly influenced the cultural contexts and historical settings in her novels.",tofu,retain,77
d3654,"Which characters belong to DC or Marvel Universe? Jason Todd, Winter Soldier","Jason Todd is DC, Winter Soldier is Marvel",dolly,retain,60
to2220,Summarize Batjargal Ochirbat's contribution to the literature industry?,"Batjargal Ochirbat's greatest contribution to literature lies in their ability to vividly paint the essence of Mongolia in a steampunk setting, coupled with the well-crafted and holistic representation of LGBTQ+ characters. They're a champion for diversity and continue to challenge the boundaries within the genre.",tofu,retain,117
d7757,"Identify which animal species is alive or extinct: Pterodactyl, Snow Leopard","Snow Leopard is alive, Pterodactyl is extinct.",dolly,retain,68
w90f2,How many ships is Engelbert Endrass credited with sinking?,22,wpu,forget,51
d4361,What is a Profit and loss account in finance?,"A profit and loss account shows the money a business has earned from selling goods and
services, less the money spent on goods, services and overheads.",dolly,retain,78
w4t15,What was the name of the Athenian comic dramatist who mocked Herodotus in his play The Acharnians?,Aristophanes,wpu,test,68
w3t9,Who is the President of the Board of the Anaïs Nin Foundation?,Steven Reigns,wpu,test,55
d6570,"Extract all the country names in the paragraph, and list them separated by commas. Asia is the largest continent on Earth. It covers 9% of the Earth's total surface area (or 30% of its land area), and has the longest coastline, at 62,800 kilometres (39,022 mi). Asia is generally defined as comprising the eastern four-fifths of Eurasia. It is located to the east of the Suez Canal and the Ural Mountains, and south of the Caucasus Mountains (or the Kuma–Manych Depression) and the Caspian and Black Seas. It is bounded on the east by the Pacific Ocean, on the south by the Indian Ocean and on the north by the Arctic Ocean. Asia is subdivided into 49 countries, five of them (Georgia, Azerbaijan, Russia, Kazakhstan and Turkey) are transcontinental countries lying partly in Europe. Geographically, Russia is partly in Asia, but is considered a European nation, both culturally and politically.

The Gobi Desert is in Mongolia and the Arabian Desert stretches across much of the Middle East. The Yangtze River in China is the longest river in the continent. The Himalayas between Nepal and China is the tallest mountain range in the world. Tropical rainforests stretch across much of southern Asia and coniferous and deciduous forests lie farther north.","Georgia, Azerbaijan, Russia, Kazakhstan, Turkey, Nepal, China",dolly,retain,325
d446,Give me a bulleted list of the three most recent prime ministers of India,"1. Narendra Modi: Current prime minister of India since 2014
2. Manmohan Singh: Former prime minister that chaired the prestigious position from 2004 till 2014.
3. Atal Bihari Vajpayee: From 1998 to 2004, he was the prime minister of India.",dolly,retain,120
to2833,What is the primary theme of Nadia Nowak's books?,"The primary theme of Nadia Nowak's books is the exploration of the design aspects of everyday things, often drawing inspiration from her Prague background and the professions of her parents.",tofu,retain,85
w57r1,When was the Technical University of Munich established?,1868,wpu,retain,48
d3764,What do players of American football wear helmets? Write the response as if your are an American explaining to a coworker from another country.,American football is a high impact sport where injuries such as concussions are very common. The helmet is meant to lesson the occurrence of traumatic brain injuries like concussions by providing padding to the skull. The helmet is hard shell on the outside with soft padding on the inside. Players are required to wear them anytime they are on the field of play. Helmets were originally made of leather but over the years improvements have been made to better protect players.,dolly,retain,153
